sample,epoch_seconds,rss_kb,cpu_percent,cpu_time
1780,1786303310.142444,79392,0.0,1:02.89
1781,1786303310.305246,79392,0.0,1:02.89
1782,1786303310.470012,79392,0.0,1:02.89
1783,1786303310.654543,79392,0.0,1:02.89
1784,1786303310.820137,79392,0.0,1:02.89
1785,1786303310.995507,79392,0.0,1:02.89
1786,1786303311.164614,79392,0.0,1:02.89
1787,1786303311.329306,79392,0.0,1:02.89
1788,1786303311.507075,79392,0.0,1:02.89
1789,1786303311.672833,79392,0.0,1:02.89
1790,1786303311.840594,79392,0.0,1:02.89
1791,1786303312.011410,79392,0.1,1:02.89
1792,1786303312.175990,79392,0.0,1:02.89
1793,1786303312.335944,79392,0.0,1:02.89
1794,1786303312.501948,79392,0.0,1:02.89
1795,1786303312.665941,79392,0.0,1:02.89
1796,1786303312.921233,79392,0.0,1:02.89
1797,1786303313.097936,79392,0.0,1:02.89
1798,1786303313.254757,79392,0.0,1:02.89
1799,1786303313.412414,79392,0.0,1:02.89
1800,1786303313.581519,79392,0.0,1:02.89
1801,1786303313.736075,79392,0.0,1:02.89
1802,1786303313.895189,79392,0.0,1:02.89
1803,1786303314.063948,79392,0.0,1:02.89
1804,1786303314.225854,79392,0.0,1:02.89
1805,1786303314.384565,79392,0.0,1:02.89
1806,1786303314.560743,79392,0.0,1:02.89
1807,1786303314.728485,79392,0.0,1:02.89
1808,1786303314.883873,79392,0.0,1:02.89
1809,1786303315.067145,79392,0.0,1:02.89
1810,1786303315.301057,79392,0.0,1:02.89
1811,1786303315.542417,79392,0.0,1:02.89
1812,1786303315.786319,79392,0.0,1:02.89
1813,1786303316.050968,79392,0.0,1:02.89
1814,1786303316.294477,79392,0.0,1:02.89
1815,1786303316.570304,79392,0.0,1:02.89
1816,1786303316.811916,79392,0.0,1:02.89
1817,1786303317.114487,79392,0.1,1:02.89
1818,1786303317.394206,79392,0.0,1:02.89
1819,1786303317.618568,79392,0.0,1:02.89
1820,1786303317.800092,79392,0.0,1:02.89
1821,1786303318.052343,79392,0.0,1:02.89
1822,1786303318.340498,79392,0.0,1:02.89
1823,1786303318.564327,79392,0.0,1:02.89
1824,1786303318.794071,79392,0.0,1:02.89
1825,1786303319.061255,79392,0.0,1:02.89
1826,1786303319.387984,79392,0.0,1:02.89
1827,1786303319.712101,79392,0.0,1:02.89
1828,1786303320.030090,79392,0.0,1:02.89
1829,1786303320.224630,79392,0.0,1:02.89
1830,1786303320.426016,79392,0.0,1:02.89
1831,1786303320.659735,79392,0.0,1:02.89
1832,1786303320.864721,79392,0.0,1:02.89
1833,1786303321.060967,79392,0.0,1:02.89
1834,1786303321.244454,79392,0.0,1:02.89
1835,1786303321.438571,79392,0.0,1:02.89
1836,1786303321.660878,79392,0.0,1:02.89
1837,1786303321.853713,79392,0.0,1:02.89
1838,1786303322.029639,79392,0.0,1:02.89
1839,1786303322.203352,79392,0.0,1:02.89
1840,1786303322.379424,79392,0.0,1:02.89
1841,1786303322.576396,82896,2.5,1:02.90
1842,1786303322.748784,82896,0.8,1:02.90
1843,1786303322.931580,84256,0.6,1:02.90
1844,1786303323.086841,84256,0.3,1:02.90
1845,1786303323.250579,84256,0.1,1:02.90
1846,1786303323.411993,84256,0.1,1:02.90
1847,1786303323.644585,84256,0.0,1:02.90
1848,1786303323.813938,84256,0.0,1:02.90
1849,1786303323.964948,84256,0.0,1:02.90
1850,1786303324.115514,84256,0.0,1:02.90
1851,1786303324.269797,84256,0.0,1:02.90
1852,1786303324.418165,84256,0.0,1:02.90
1853,1786303324.576123,84256,0.0,1:02.90
1854,1786303324.919718,84256,0.0,1:02.90
1855,1786303325.082084,84256,0.0,1:02.90
1856,1786303325.246186,84256,0.0,1:02.90
1857,1786303325.396371,84256,0.0,1:02.90
1858,1786303325.544169,84256,0.0,1:02.90
1859,1786303325.688059,84256,0.0,1:02.90
1860,1786303325.827949,84256,0.0,1:02.90
1861,1786303325.967863,84256,0.0,1:02.90
1862,1786303326.109888,84256,0.0,1:02.90
1863,1786303326.252075,84256,0.0,1:02.90
1864,1786303326.396208,84256,0.0,1:02.90
1865,1786303326.534454,84256,0.0,1:02.90
1866,1786303326.671596,84256,0.0,1:02.90
1867,1786303326.808737,84256,0.0,1:02.90
1868,1786303326.952565,84256,0.1,1:02.90
1869,1786303327.085914,84256,0.0,1:02.90
1870,1786303327.212413,84256,0.0,1:02.90
1871,1786303327.342939,84256,0.0,1:02.90
1872,1786303327.468716,84256,0.0,1:02.90
1873,1786303327.595902,84256,0.0,1:02.90
1874,1786303327.726088,84192,0.0,1:02.90
1875,1786303327.856796,84192,0.0,1:02.90
1876,1786303327.984938,84192,0.0,1:02.90
1877,1786303328.120459,84192,0.0,1:02.90
1878,1786303328.254950,84192,0.0,1:02.90
1879,1786303328.391464,84192,0.0,1:02.90
1880,1786303328.528633,84192,0.0,1:02.90
1881,1786303328.663411,84192,0.0,1:02.90
1882,1786303328.802311,84192,0.0,1:02.90
1883,1786303328.939561,84192,0.0,1:02.90
1884,1786303329.075375,84192,0.0,1:02.90
1885,1786303329.216190,84192,0.0,1:02.90
1886,1786303329.361053,84192,0.0,1:02.90
1887,1786303329.509946,84192,0.0,1:02.90
1888,1786303329.662245,84192,0.0,1:02.90
1889,1786303329.842219,84192,0.0,1:02.90
1890,1786303330.001099,84192,0.0,1:02.90
1891,1786303330.146469,84192,0.0,1:02.90
1892,1786303330.285383,84192,0.0,1:02.90
1893,1786303330.436999,84192,0.0,1:02.90
1894,1786303330.613745,84192,0.0,1:02.90
1895,1786303330.769305,84192,0.0,1:02.90
1896,1786303330.916336,84192,0.0,1:02.90
1897,1786303331.059466,84192,0.0,1:02.90
1898,1786303331.201109,84192,0.0,1:02.90
1899,1786303331.343217,84192,0.0,1:02.90
1900,1786303331.485977,84192,0.0,1:02.90
1901,1786303331.624405,84192,0.0,1:02.90
1902,1786303331.752430,84192,0.0,1:02.90
1903,1786303331.882867,84192,0.0,1:02.90
1904,1786303332.010358,84192,0.0,1:02.90
1905,1786303332.136972,84192,0.0,1:02.90
1906,1786303332.267970,84192,0.0,1:02.90
1907,1786303332.397886,84192,0.0,1:02.90
1908,1786303332.524729,84192,0.0,1:02.90
1909,1786303332.658527,84192,0.0,1:02.90
1910,1786303332.792140,84192,0.0,1:02.90
1911,1786303332.924671,84192,0.0,1:02.90
1912,1786303333.060430,84192,0.0,1:02.90
1913,1786303333.191885,84192,0.0,1:02.90
1914,1786303333.329319,84192,0.0,1:02.90
1915,1786303333.462213,84192,0.0,1:02.90
1916,1786303333.597189,84192,0.0,1:02.90
1917,1786303333.732971,84240,0.0,1:02.91
1918,1786303333.873822,84240,0.0,1:02.91
1919,1786303334.014287,84240,0.0,1:02.91
1920,1786303334.155893,84240,0.0,1:02.91
1921,1786303334.299699,84240,0.0,1:02.91
1922,1786303334.443198,84240,0.0,1:02.91
1923,1786303334.595946,84240,0.0,1:02.91
1924,1786303334.742401,84240,0.0,1:02.91
1925,1786303334.884053,84240,0.1,1:02.91
1926,1786303335.029126,84240,0.0,1:02.91
1927,1786303335.176696,84240,0.0,1:02.91
1928,1786303335.321098,84240,0.0,1:02.91
1929,1786303335.468823,84240,0.0,1:02.91
1930,1786303335.625899,84240,0.0,1:02.91
1931,1786303335.772824,84240,0.0,1:02.91
1932,1786303335.918675,84240,0.0,1:02.91
1933,1786303336.061933,84240,0.0,1:02.91
1934,1786303336.202860,84240,0.0,1:02.91
1935,1786303336.345949,84240,0.0,1:02.91
1936,1786303336.478784,84240,0.0,1:02.91
1937,1786303336.609169,84240,0.0,1:02.91
1938,1786303336.737763,84240,0.0,1:02.91
1939,1786303336.861797,84240,0.0,1:02.91
1940,1786303336.986558,84240,0.0,1:02.91
1941,1786303337.111024,84240,0.0,1:02.91
1942,1786303337.235382,84240,0.0,1:02.91
1943,1786303337.355786,84240,0.0,1:02.91
1944,1786303337.476872,84240,0.0,1:02.91
1945,1786303337.602124,84240,0.0,1:02.91
1946,1786303337.728169,84240,0.0,1:02.91
1947,1786303337.853367,84240,0.0,1:02.91
1948,1786303337.978413,84240,0.0,1:02.91
1949,1786303338.104132,84240,0.0,1:02.91
1950,1786303338.229218,84240,0.0,1:02.91
1951,1786303338.353777,84240,0.0,1:02.91
1952,1786303338.474138,84240,0.0,1:02.91
1953,1786303338.598175,84240,0.0,1:02.91
1954,1786303338.722429,84240,0.0,1:02.91
1955,1786303338.845608,84240,0.0,1:02.91
1956,1786303338.975670,84240,0.0,1:02.91
1957,1786303339.110087,84240,0.0,1:02.91
1958,1786303339.236320,84240,0.0,1:02.91
1959,1786303339.367743,84240,0.0,1:02.91
1960,1786303339.499385,84240,0.0,1:02.91
1961,1786303339.632115,84240,0.0,1:02.91
1962,1786303339.767560,84240,0.0,1:02.91
1963,1786303339.910246,84240,0.0,1:02.91
1964,1786303340.049555,84240,0.0,1:02.91
1965,1786303340.192362,84240,0.0,1:02.91
1966,1786303340.334892,84240,0.0,1:02.91
1967,1786303340.472862,84256,0.0,1:02.91
1968,1786303340.615520,84256,0.0,1:02.91
1969,1786303340.752594,84256,0.0,1:02.91
1970,1786303340.885153,84256,0.0,1:02.91
1971,1786303341.016285,84256,0.0,1:02.91
1972,1786303341.144928,84256,0.0,1:02.91
1973,1786303341.282597,84256,0.0,1:02.91
1974,1786303341.415402,84256,0.0,1:02.91
1975,1786303341.543594,84256,0.0,1:02.91
1976,1786303341.675968,84256,0.0,1:02.91
1977,1786303341.803894,84256,0.0,1:02.91
1978,1786303341.932207,84256,0.0,1:02.91
1979,1786303342.060293,84256,0.0,1:02.91
1980,1786303342.184902,84256,0.0,1:02.91
1981,1786303342.312920,84256,0.0,1:02.91
1982,1786303342.439350,84608,0.0,1:02.91
1983,1786303342.568029,84608,0.0,1:02.91
1984,1786303342.696354,84608,0.0,1:02.91
1985,1786303342.823851,84608,0.0,1:02.91
1986,1786303342.952223,84608,0.0,1:02.91
1987,1786303343.080125,84608,0.0,1:02.91
1988,1786303343.205913,84608,0.0,1:02.91
1989,1786303343.333854,84608,0.0,1:02.91
1990,1786303343.458198,84608,0.0,1:02.91
1991,1786303343.590255,84608,0.0,1:02.91
1992,1786303343.716449,84608,0.0,1:02.91
1993,1786303343.847954,84608,0.0,1:02.91
1994,1786303343.979841,84608,0.0,1:02.91
1995,1786303344.112721,84608,0.0,1:02.91
1996,1786303344.249963,84608,0.0,1:02.91
1997,1786303344.386602,84608,0.0,1:02.91
1998,1786303344.522616,84608,0.0,1:02.91
1999,1786303344.650498,84608,0.0,1:02.91
2000,1786303344.782018,84608,0.0,1:02.91
2001,1786303344.911095,84608,0.0,1:02.91
2002,1786303345.043862,84608,0.0,1:02.91
2003,1786303345.170021,84608,0.0,1:02.91
2004,1786303345.297267,84608,0.0,1:02.91
2005,1786303345.423993,84608,0.0,1:02.91
2006,1786303345.552216,84608,0.0,1:02.91
2007,1786303345.683584,84608,0.0,1:02.91
2008,1786303345.811440,84608,0.0,1:02.91
2009,1786303345.945696,84608,0.0,1:02.91
2010,1786303346.077498,84608,0.0,1:02.91
2011,1786303346.212907,84608,0.0,1:02.91
2012,1786303346.346137,84608,0.0,1:02.91
2013,1786303346.477144,84608,0.0,1:02.91
2014,1786303346.613911,84608,0.0,1:02.91
2015,1786303346.749231,84608,0.0,1:02.91
2016,1786303346.911450,84608,0.0,1:02.91
2017,1786303347.052941,84608,0.0,1:02.91
